@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,27,4,character:+1 humour:+1 actors:-1 character:-1 </endperson27>,</endperson13>
0,137,4,soundtrack:+1 performance:+1 specialeffects:+1 extras:+1 films:-1 humour:-1 </endperson137>,</endperson65>
0,86,4,films:+1 isnt:+1 isnt:-1 </endperson86>,</endperson44>
0,26,3,disc:-1 </endperson26>,5;0:26;4;0.5417115438121594 7;0:26;4;0.4330933748888832 88;0:26;4;0.6314750767429066 189;0:26;4;0.12819652753663302 318;0:26;4;0.6762062218289954 191;0:26;4;0.564708054175356 4;0:26;5;0.5298376688048704 465;0:26;4;0.2701528047761773 101;0:26;4;0.6211125935633999 504;0:26;4;0.5416571416510313 115;0:26;5;0.4731091396272178 308;0:26;4;0.686968264937344 488;0:26;4;0.40057071047073234 122;0:26;4;0.44931202585296015 399;0:26;4;0.308421028924201 107;0:26;4;0.37301484741551394 </endperson12>
0,82,4,isnt:+1 </endperson82>,</endperson43>
0,32,4, </endperson32>,</endperson15>
0,128,4,seventies:+1 performance:+1 isnt:+1 </endperson128>,432;0:128;4;0.2673280114081359 129;0:128;4;0.3443609912089973 60;0:128;4;0.23488594888559822 9;0:128;4;0.5753917783635518 151;0:128;4;0.4439388115908728 409;0:128;4;0.4394119325947421 6;0:128;4;0.42198618361365914 293;0:128;4;0.5833801403588602 2;0:128;4;0.43266292237518345 4;0:128;4;0.5298376688048704 84;0:128;4;0.38175458305106336 395;0:128;4;0.55229414802277 308;0:128;4;0.686968264937344 500;0:128;4;0.49450010176487713 136;0:128;4;0.41992064242442306 278;0:128;4;0.3506361346603881 190;0:128;4;0.5336266496627345 </endperson61>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,151,5,films:-1 </endperson151>,</endperson73>
0,156,5,character:+1 </endperson156>,</endperson74>
0,50,4,films:+1 character:-1 </endperson50>,</endperson24>
0,100,4,casting:+1 watch:-1 </endperson100>,</endperson50>
0,48,5,performance:+1 isnt:+1 ending:-1 actors:-1 </endperson48>,</endperson23>
0,55,3,scenes:+1 acting:+1 romance:-1 character:-1 isnt:-1 </endperson55>,</endperson27>
0,159,3, </endperson159>,</endperson75>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
