@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
0,113,3,performance:+1 gadgets:-1 </endperson113>,</endperson56>
0,151,5,films:-1 </endperson151>,</endperson73>
0,138,4,character:-1 disc:-1 </endperson138>,</endperson66>
0,40,4,character:-1 </endperson40>,7;0:40;4;0.4330933748888832 9;0:40;3;0.5753917783635518 191;0:40;4;0.564708054175356 311;0:40;4;0.14987587163844573 151;0:40;4;0.4439388115908728 4;0:40;4;0.5298376688048704 469;0:40;4;0.4739448924961165 504;0:40;4;0.5416571416510313 84;0:40;4;0.38175458305106336 308;0:40;4;0.686968264937344 399;0:40;4;0.308421028924201 396;0:40;4;0.4951099394190135 466;0:40;4;0.35056730764922306 279;0:40;4;0.4618575670871776 110;0:40;4;0.39505468031137647 276;0:40;4;0.24783951741935795 </endperson19>
0,167,4,actress:+1 awards:+1 scenes:-1 </endperson167>,</endperson78>
0,101,2,character:+1 squeak:-1 </endperson101>,</endperson51>
0,82,4,isnt:+1 </endperson82>,</endperson43>
0,156,5,character:+1 </endperson156>,</endperson74>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
0,100,4,casting:+1 watch:-1 </endperson100>,</endperson50>
0,28,3,isnt:+1 actionfilms:+1 reviews:-1 credits:-1 </endperson28>,5;0:28;4;0.5417115438121594 235;0:28;4;0.4299378468720174 7;0:28;4;0.4330933748888832 67;0:28;4;0.4156473398889875 9;0:28;4;0.5753917783635518 318;0:28;4;0.6762062218289954 191;0:28;4;0.564708054175356 151;0:28;4;0.4439388115908728 1;0:28;4;0.4690364178249665 4;0:28;4;0.5298376688048704 465;0:28;4;0.2701528047761773 101;0:28;4;0.6211125935633999 115;0:28;5;0.4731091396272178 488;0:28;4;0.40057071047073234 181;0:28;4;0.4507210030126414 122;0:28;4;0.44931202585296015 314;0:28;4;0.46083784336205336 412;0:28;4;0.4324856770201313 110;0:28;4;0.39505468031137647 </endperson14>
0,103,3,performances:+1 </endperson103>,</endperson52>
0,25,2,arent:+1 isnt:-1 tlook:-1 </endperson25>,</endperson11>
