@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,112,4,isnt:+1 </endperson112>,235;0:112;4;0.4299378468720174 7;0:112;4;0.4330933748888832 143;0:112;4;0.6085389102156566 9;0:112;4;0.5753917783635518 151;0:112;4;0.4439388115908728 409;0:112;4;0.4394119325947421 6;0:112;4;0.42198618361365914 2;0:112;4;0.43266292237518345 395;0:112;4;0.55229414802277 308;0:112;4;0.686968264937344 141;0:112;4;0.6490343028920019 319;0:112;4;0.5250938568162821 500;0:112;4;0.49450010176487713 11;0:112;4;0.5638126810643433 136;0:112;4;0.41992064242442306 276;0:112;4;0.24783951741935795 </endperson55>
0,60,5,films:+1 isnt:+1 productions:+1 performances:+1 </endperson60>,</endperson29>
0,50,4,films:+1 character:-1 </endperson50>,</endperson24>
0,89,4, </endperson89>,</endperson45>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,</endperson42>
0,72,3,performance:+1 </endperson72>,</endperson35>
0,174,5,actors:+1 actor:-1 character:-1 </endperson174>,</endperson79>
0,15,3,scenes:+1 </endperson15>,7;0:15;4;0.4330933748888832 310;0:15;4;0.5164861204584621 67;0:15;4;0.4156473398889875 189;0:15;4;0.12819652753663302 318;0:15;4;0.6762062218289954 151;0:15;4;0.4439388115908728 409;0:15;4;0.4394119325947421 1;0:15;4;0.4690364178249665 185;0:15;5;0.3702500779437179 4;0:15;4;0.5298376688048704 101;0:15;4;0.6211125935633999 395;0:15;4;0.55229414802277 115;0:15;5;0.4731091396272178 308;0:15;4;0.686968264937344 399;0:15;4;0.308421028924201 110;0:15;4;0.39505468031137647 94;0:15;4;0.4948934059635519 </endperson7>
0,99,5,comedy:+1 </endperson99>,</endperson49>
0,33,3,movie:+1 isnt:+1 truck:-1 video:-1 </endperson33>,</endperson16>
0,76,5,discversion:+1 </endperson76>,</endperson38>
0,71,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson71>,</endperson34>
0,14,4,character:-1 isnt:-1 </endperson14>,7;0:14;4;0.4330933748888832 67;0:14;4;0.4156473398889875 143;0:14;4;0.6085389102156566 88;0:14;4;0.6314750767429066 113;0:14;4;0.5195861733665638 151;0:14;4;0.4439388115908728 123;0:14;4;0.5334942855791612 1;0:14;4;0.4690364178249665 6;0:14;5;0.42198618361365914 185;0:14;4;0.3702500779437179 4;0:14;5;0.5298376688048704 101;0:14;4;0.6211125935633999 306;0:14;4;0.34828145077204375 308;0:14;4;0.686968264937344 433;0:14;4;0.5169269412096301 107;0:14;4;0.37301484741551394 110;0:14;4;0.39505468031137647 94;0:14;4;0.4948934059635519 </endperson6>
0,82,4,isnt:+1 </endperson82>,</endperson43>
0,156,5,character:+1 </endperson156>,</endperson74>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,</endperson42>
0,137,4,soundtrack:+1 performance:+1 specialeffects:+1 extras:+1 films:-1 humour:-1 </endperson137>,</endperson65>
0,35,4,plot:-1 acting:-1 </endperson35>,</endperson17>
0,89,4, </endperson89>,</endperson45>
0,132,3,isnt:+1 storyline:+1 isnt:-1 </endperson132>,7;0:132;4;0.4330933748888832 9;0:132;4;0.5753917783635518 151;0:132;4;0.4439388115908728 409;0:132;4;0.4394119325947421 123;0:132;4;0.5334942855791612 144;0:132;4;0.3250186237927897 6;0:132;4;0.42198618361365914 2;0:132;4;0.43266292237518345 4;0:132;4;0.5298376688048704 84;0:132;4;0.38175458305106336 395;0:132;4;0.55229414802277 306;0:132;4;0.34828145077204375 308;0:132;4;0.686968264937344 500;0:132;4;0.49450010176487713 11;0:132;4;0.5638126810643433 136;0:132;4;0.41992064242442306 276;0:132;4;0.24783951741935795 </endperson63>
0,99,5,comedy:+1 </endperson99>,</endperson49>
0,62,4,scenes:+1 performances:+1 isnt:-1 </endperson62>,</endperson30>
0,65,3,scenes:+1 </endperson65>,9;0:65;4;0.5753917783635518 318;0:65;4;0.6762062218289954 398;0:65;4;0.6005044950556542 151;0:65;4;0.4439388115908728 123;0:65;4;0.5334942855791612 1;0:65;4;0.4690364178249665 6;0:65;4;0.42198618361365914 4;0:65;4;0.5298376688048704 397;0:65;4;0.32169836097325 469;0:65;4;0.4739448924961165 504;0:65;4;0.5416571416510313 115;0:65;5;0.4731091396272178 308;0:65;4;0.686968264937344 279;0:65;4;0.4618575670871776 136;0:65;4;0.41992064242442306 412;0:65;5;0.4324856770201313 110;0:65;4;0.39505468031137647 </endperson33>
0,71,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson71>,</endperson34>
0,143,3,character:+1 watch:+1 specialeffects:+1 </endperson143>,</endperson68>
0,149,3,performance:+1 moments:-1 </endperson149>,</endperson72>
0,98,4,isnt:+1 films:-1 isnt:-1 </endperson98>,</endperson48>
0,101,2,character:+1 squeak:-1 </endperson101>,</endperson51>
0,21,4,tfeel:+1 humour:+1 scenes:+1 moments:-1 </endperson21>,</endperson9>
0,27,4,character:+1 humour:+1 actors:-1 character:-1 </endperson27>,</endperson13>
0,145,4, </endperson145>,</endperson70>
0,86,4,films:+1 isnt:+1 isnt:-1 </endperson86>,</endperson44>
0,156,5,character:+1 </endperson156>,</endperson74>
0,163,3,films:+1 character:+1 performance:+1 </endperson163>,</endperson76>
0,45,3,someones:-1 </endperson45>,</endperson21>
0,138,4,character:-1 disc:-1 </endperson138>,</endperson66>
0,32,4, </endperson32>,</endperson15>
0,101,2,character:+1 squeak:-1 </endperson101>,</endperson51>
0,25,2,arent:+1 isnt:-1 tlook:-1 </endperson25>,</endperson11>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
0,111,4,actress:-1 </endperson111>,</endperson54>
1,209,5,films:-1 </endperson217>,</endperson100>
1,213,5,cast:+1 </endperson222>,</endperson102>
1,216,5,cast:-1 </endperson225>,</endperson104>
1,188,3,films:-1 movie:-1 </endperson193>,</endperson91>
1,99,4,character:+1 </endperson181>,</endperson82>
1,196,5,actors:+1 star:+1 specialeffects:+1 watch:-1 </endperson203>,</endperson97>
1,191,5,humour:+1 </endperson198>,</endperson95>
1,191,5,humour:+1 </endperson198>,</endperson95>
1,198,3,films:+1 acting:+1 </endperson205>,</endperson98>
1,181,4,character:+1 scenes:+1 fans:+1 </endperson182>,</endperson83>
1,209,5,films:-1 </endperson217>,</endperson100>
1,186,4, </endperson188>,</endperson87>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,100,5,sequences:+1 performances:+1 </endperson191>,</endperson90>
1,200,5,cast:+1 sceneselection:+1 scene:-1 </endperson207>,</endperson99>
1,215,4, </endperson224>,</endperson103>
2,268,5,movie:+1 movie:-1 </endperson289>,</endperson132>
2,100,5,movie:-1 </endperson312>,432;2:100;4;0.36399193378022077 143;2:100;4;0.34976058223942563 129;2:100;4;0.522670082816816 60;2:100;4;0.512181162147523 9;2:100;4;0.3799903729673857 151;2:100;4;0.2834965580252198 8;2:100;4;0.3948303942514685 144;2:100;4;0.1804832222316739 1;2:100;4;0.43346285884480706 6;2:100;4;0.5431860110514947 4;2:100;4;0.5016965715760577 504;2:100;4;0.50425622189577 84;2:100;4;0.40491854179567577 395;2:100;4;0.4574163169662777 308;2:100;4;0.38004927930833077 500;2:100;4;0.4273562289099755 276;2:100;4;0.2369376606808733 </endperson147>
2,287,4,actor:+1 movies:-1 cinemas:-1 </endperson313>,</endperson148>
2,271,5,movie:+1 movies:-1 </endperson292>,</endperson134>
2,257,3,movie:+1 </endperson274>,</endperson120>
2,296,4,movies:+1 movie:+1 </endperson323>,</endperson154>
