0,cast,1.0153289751586219
0,performance,0.9338066826906337
0,genre,0.8549056360121559
0,performances,0.8510222526002917
0,chemistry,0.8276138445995838
0,fare,0.7983406629326053
0,actress,0.7814106300080159
0,characters,0.7697707993814948
0,isnt,0.7689777509590405
0,characterisation,0.7649574636173218
0,reviews,0.7601015792684391
0,wi,0.755178185354235
0,acting,0.7475187823442249
0,specialeffects,0.7459117645444152
0,familyfilm,0.7407828819833842
0,cringe,0.7297357180788829
0,prince,0.7263886354742249
0,actor,0.7214221708606239
0,scenery,0.7118698008231438
0,soundtrack,0.7115171602092921
0,snothing,0.6942763676107839
0,actors,0.6860014480573973
0,movie,0.6856109536550763
0,tlook,0.6729036786835011
0,disc,0.6617009711479693
0,scenes,0.655240539453298
0,audiences,0.6539955024486379
0,comedy,0.6522029249054832
0,directing,0.6458195303332293
0,viewers,0.6351823727819834
0,sciencefiction,0.6297025658891123
0,animation,0.6271043136729199
0,ending,0.6249277803115221
0,storyline,0.6225157565787185
0,fans,0.6210086252675455
0,tension,0.6183723955967001
0,cameras,0.6167071462411485
0,strings,0.6072769219551891
0,hero,0.6046282829030273
0,watch,0.6036610442941803
0,brass,0.6029638220642387
0,violins,0.5987217478043303
0,stunt,0.5984587272454842
0,roles,0.5963185182596636
0,actionscenes,0.5924439464535064
0,screentime,0.5912172085459736
0,stringarrangements,0.5903937789154754
0,character,0.5820187174373067
0,actionsequences,0.5816233722782943
0,watching,0.5761568353172856
0,screen,0.5677267362920949
0,semi,0.566434311241416
0,thriller,0.5635683068184603
0,arent,0.5629991860177809
0,romance,0.5609821634832902
0,star,0.5608572665564214
0,horror,0.5599139224875057
0,villains,0.556559712559705
0,director,0.5562368146933727
0,chickflick,0.5516963521630281
0,script,0.5516458901855191
0,fairytale,0.5510137707497804
0,guitar,0.547071230188731
0,extras,0.542263117037894
0,gags,0.5402393451813741
0,loveinterest,0.537940129093384
0,trailer,0.5355399979347142
0,cinemas,0.5309993910170354
0,casting,0.5269499907843059
0,actresses,0.5257720060677229
0,plot,0.5245050800051513
0,viewing,0.5173814923320174
0,bond,0.5146039212912178
0,tshow,0.513083593412095
0,dolby,0.5099861978411991
0,thalf,0.5090359178557656
0,lighting,0.5073347184549143
0,shots,0.5067700897393852
0,werent,0.5056530112278733
0,screenpresence,0.4998362767366402
0,backstabbing,0.4986367951355889
0,villain,0.4980440254761086
0,studios,0.4946360756867786
0,humour,0.4892943335594794
0,trademark,0.48517170240076724
0,performers,0.48279633967799485
0,comedies,0.4822573614619803
0,explosions,0.48013448937763703
0,video,0.4794039580509395
0,twists,0.47937005339160976
0,camera,0.4793253645826657
0,smells,0.4761031361862569
0,shenanigans,0.4760350057661715
0,timing,0.47554387002040055
0,comedymoments,0.4754422965882156
0,rent,0.472410095973242
0,sountrack,0.4716982213664097
0,films,0.4706708917740925
0,parks,0.4688030585334495
0,screenplay,0.4633306815336966
0,movies,0.4613749403574151
0,turns,0.4605968064490765
0,vampire,0.46044424016119423
0,disk,0.4598420311905197
0,sequences,0.45894843721356127
0,discversion,0.45481979745265144
0,tpay,0.45436151686480697
0,tfeel,0.45357866642830236
0,fightscenes,0.4455727521524191
0,plots,0.44507958840014383
