@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE side STRING

@DATA
0,0,3,character:+1 character:-1 </endperson0>,5;0:0;4;0.5417115438121594 7;0:0;5;0.4330933748888832 67;0:0;4;0.4156473398889875 143;0:0;4;0.6085389102156566 129;0:0;4;0.3443609912089973 189;0:0;4;0.12819652753663302 9;0:0;4;0.5753917783635518 191;0:0;4;0.564708054175356 69;0:0;4;0.41537049217157995 8;0:0;4;0.45080655346291243 1;0:0;4;0.4690364178249665 185;0:0;5;0.3702500779437179 4;0:0;4;0.5298376688048704 180;0:0;5;0.42821053964595734 101;0:0;4;0.6211125935633999 504;0:0;4;0.5416571416510313 308;0:0;4;0.686968264937344 122;0:0;4;0.44931202585296015 433;0:0;4;0.5169269412096301 464;0:0;5;0.5094541237928822 407;0:0;5;0.5565126993007872 </endperson0>
0,24,4,actors:-1 isnt:-1 </endperson24>,</endperson10>
0,159,3, </endperson159>,</endperson75>
0,113,3,performance:+1 gadgets:-1 </endperson113>,</endperson56>
0,138,4,character:-1 disc:-1 </endperson138>,</endperson66>
0,120,4,isnt:+1 isnt:-1 </endperson120>,</endperson58>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,143;0:94;4;0.6085389102156566 9;0:94;4;0.5753917783635518 318;0:94;4;0.6762062218289954 151;0:94;4;0.4439388115908728 409;0:94;4;0.4394119325947421 123;0:94;4;0.5334942855791612 6;0:94;4;0.42198618361365914 2;0:94;4;0.43266292237518345 504;0:94;4;0.5416571416510313 395;0:94;4;0.55229414802277 115;0:94;4;0.4731091396272178 306;0:94;4;0.34828145077204375 308;0:94;4;0.686968264937344 122;0:94;4;0.44931202585296015 319;0:94;4;0.5250938568162821 136;0:94;4;0.41992064242442306 </endperson47>
0,142,4, </endperson142>,</endperson67>
0,55,3,scenes:+1 acting:+1 romance:-1 character:-1 isnt:-1 </endperson55>,</endperson27>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,143;0:94;4;0.6085389102156566 9;0:94;4;0.5753917783635518 318;0:94;4;0.6762062218289954 151;0:94;4;0.4439388115908728 409;0:94;4;0.4394119325947421 123;0:94;4;0.5334942855791612 6;0:94;4;0.42198618361365914 2;0:94;4;0.43266292237518345 504;0:94;4;0.5416571416510313 395;0:94;4;0.55229414802277 115;0:94;4;0.4731091396272178 306;0:94;4;0.34828145077204375 308;0:94;4;0.686968264937344 122;0:94;4;0.44931202585296015 319;0:94;4;0.5250938568162821 136;0:94;4;0.41992064242442306 </endperson47>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,111,4,actress:-1 </endperson111>,</endperson54>
0,42,3,moments:-1 isnt:-1 </endperson42>,</endperson20>
0,7,4,isnt:+1 scenes:+1 isnt:-1 </endperson7>,5;0:7;4;0.5417115438121594 235;0:7;4;0.4299378468720174 7;0:7;4;0.4330933748888832 67;0:7;4;0.4156473398889875 129;0:7;4;0.3443609912089973 189;0:7;4;0.12819652753663302 151;0:7;4;0.4439388115908728 185;0:7;4;0.3702500779437179 4;0:7;4;0.5298376688048704 180;0:7;4;0.42821053964595734 99;0:7;4;0.5862808302261446 101;0:7;4;0.6211125935633999 426;0:7;4;0.4176042189414453 395;0:7;4;0.55229414802277 115;0:7;4;0.4731091396272178 308;0:7;4;0.686968264937344 141;0:7;4;0.6490343028920019 73;0:7;4;0.47083977566821145 179;0:7;4;0.23393302799551796 </endperson4>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,</endperson42>
0,35,4,plot:-1 acting:-1 </endperson35>,</endperson17>
0,63,3,performance:+1 scenes:+1 character:-1 </endperson63>,</endperson31>
0,40,4,character:-1 </endperson40>,7;0:40;4;0.4330933748888832 9;0:40;3;0.5753917783635518 191;0:40;4;0.564708054175356 311;0:40;4;0.14987587163844573 151;0:40;4;0.4439388115908728 4;0:40;4;0.5298376688048704 469;0:40;4;0.4739448924961165 504;0:40;4;0.5416571416510313 84;0:40;4;0.38175458305106336 308;0:40;4;0.686968264937344 399;0:40;4;0.308421028924201 396;0:40;4;0.4951099394190135 466;0:40;4;0.35056730764922306 279;0:40;4;0.4618575670871776 110;0:40;4;0.39505468031137647 276;0:40;4;0.24783951741935795 </endperson19>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,432;0:75;4;0.2673280114081359 143;0:75;4;0.6085389102156566 9;0:75;4;0.5753917783635518 318;0:75;4;0.6762062218289954 151;0:75;4;0.4439388115908728 409;0:75;4;0.4394119325947421 123;0:75;4;0.5334942855791612 2;0:75;4;0.43266292237518345 4;0:75;4;0.5298376688048704 465;0:75;4;0.2701528047761773 504;0:75;4;0.5416571416510313 115;0:75;4;0.4731091396272178 228;0:75;4;0.5525535486653712 308;0:75;4;0.686968264937344 122;0:75;4;0.44931202585296015 319;0:75;4;0.5250938568162821 </endperson37>
0,55,3,scenes:+1 acting:+1 romance:-1 character:-1 isnt:-1 </endperson55>,</endperson27>
0,132,3,isnt:+1 storyline:+1 isnt:-1 </endperson132>,7;0:132;4;0.4330933748888832 9;0:132;4;0.5753917783635518 151;0:132;4;0.4439388115908728 409;0:132;4;0.4394119325947421 123;0:132;4;0.5334942855791612 144;0:132;4;0.3250186237927897 6;0:132;4;0.42198618361365914 2;0:132;4;0.43266292237518345 4;0:132;4;0.5298376688048704 84;0:132;4;0.38175458305106336 395;0:132;4;0.55229414802277 306;0:132;4;0.34828145077204375 308;0:132;4;0.686968264937344 500;0:132;4;0.49450010176487713 11;0:132;4;0.5638126810643433 136;0:132;4;0.41992064242442306 276;0:132;4;0.24783951741935795 </endperson63>
0,77,3,films:+1 character:+1 films:-1 arent:-1 </endperson77>,</endperson39>
0,14,4,character:-1 isnt:-1 </endperson14>,7;0:14;4;0.4330933748888832 67;0:14;4;0.4156473398889875 143;0:14;4;0.6085389102156566 88;0:14;4;0.6314750767429066 113;0:14;4;0.5195861733665638 151;0:14;4;0.4439388115908728 123;0:14;4;0.5334942855791612 1;0:14;4;0.4690364178249665 6;0:14;5;0.42198618361365914 185;0:14;4;0.3702500779437179 4;0:14;5;0.5298376688048704 101;0:14;4;0.6211125935633999 306;0:14;4;0.34828145077204375 308;0:14;4;0.686968264937344 433;0:14;4;0.5169269412096301 107;0:14;4;0.37301484741551394 110;0:14;4;0.39505468031137647 94;0:14;4;0.4948934059635519 </endperson6>
0,26,3,disc:-1 </endperson26>,5;0:26;4;0.5417115438121594 7;0:26;4;0.4330933748888832 88;0:26;4;0.6314750767429066 189;0:26;4;0.12819652753663302 318;0:26;4;0.6762062218289954 191;0:26;4;0.564708054175356 4;0:26;5;0.5298376688048704 465;0:26;4;0.2701528047761773 101;0:26;4;0.6211125935633999 504;0:26;4;0.5416571416510313 115;0:26;5;0.4731091396272178 308;0:26;4;0.686968264937344 488;0:26;4;0.40057071047073234 122;0:26;4;0.44931202585296015 399;0:26;4;0.308421028924201 107;0:26;4;0.37301484741551394 </endperson12>
0,112,4,isnt:+1 </endperson112>,235;0:112;4;0.4299378468720174 7;0:112;4;0.4330933748888832 143;0:112;4;0.6085389102156566 9;0:112;4;0.5753917783635518 151;0:112;4;0.4439388115908728 409;0:112;4;0.4394119325947421 6;0:112;4;0.42198618361365914 2;0:112;4;0.43266292237518345 395;0:112;4;0.55229414802277 308;0:112;4;0.686968264937344 141;0:112;4;0.6490343028920019 319;0:112;4;0.5250938568162821 500;0:112;4;0.49450010176487713 11;0:112;4;0.5638126810643433 136;0:112;4;0.41992064242442306 276;0:112;4;0.24783951741935795 </endperson55>
0,50,4,films:+1 character:-1 </endperson50>,</endperson24>
0,90,3,comics:+1 </endperson90>,432;0:90;4;0.2673280114081359 235;0:90;4;0.4299378468720174 9;0:90;4;0.5753917783635518 318;0:90;4;0.6762062218289954 151;0:90;4;0.4439388115908728 409;0:90;4;0.4394119325947421 6;0:90;4;0.42198618361365914 2;0:90;4;0.43266292237518345 89;0:90;4;0.43100846771049306 504;0:90;4;0.5416571416510313 115;0:90;4;0.4731091396272178 308;0:90;4;0.686968264937344 508;0:90;4;0.5270238645259099 319;0:90;5;0.5250938568162821 279;0:90;4;0.4618575670871776 136;0:90;4;0.41992064242442306 </endperson46>
0,6,4,films:-1 actress:-1 humour:-1 </endperson6>,5;0:6;4;0.5417115438121594 67;0:6;4;0.4156473398889875 113;0:6;4;0.5195861733665638 191;0:6;4;0.564708054175356 1;0:6;4;0.4690364178249665 6;0:6;4;0.42198618361365914 185;0:6;4;0.3702500779437179 4;0:6;4;0.5298376688048704 97;0:6;4;0.5336888504840812 99;0:6;4;0.5862808302261446 101;0:6;4;0.6211125935633999 426;0:6;4;0.4176042189414453 504;0:6;4;0.5416571416510313 84;0:6;4;0.38175458305106336 115;0:6;4;0.4731091396272178 308;0:6;4;0.686968264937344 98;0:6;4;0.33497846379991314 73;0:6;4;0.47083977566821145 179;0:6;4;0.23393302799551796 178;0:6;4;0.6320830232247093 </endperson3>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,143;0:94;4;0.6085389102156566 9;0:94;4;0.5753917783635518 318;0:94;4;0.6762062218289954 151;0:94;4;0.4439388115908728 409;0:94;4;0.4394119325947421 123;0:94;4;0.5334942855791612 6;0:94;4;0.42198618361365914 2;0:94;4;0.43266292237518345 504;0:94;4;0.5416571416510313 395;0:94;4;0.55229414802277 115;0:94;4;0.4731091396272178 306;0:94;4;0.34828145077204375 308;0:94;4;0.686968264937344 122;0:94;4;0.44931202585296015 319;0:94;4;0.5250938568162821 136;0:94;4;0.41992064242442306 </endperson47>
0,62,4,scenes:+1 performances:+1 isnt:-1 </endperson62>,</endperson30>
0,167,4,actress:+1 awards:+1 scenes:-1 </endperson167>,</endperson78>
0,42,3,moments:-1 isnt:-1 </endperson42>,</endperson20>
0,143,3,character:+1 watch:+1 specialeffects:+1 </endperson143>,</endperson68>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,</endperson60>
0,6,4,films:-1 actress:-1 humour:-1 </endperson6>,5;0:6;4;0.5417115438121594 67;0:6;4;0.4156473398889875 113;0:6;4;0.5195861733665638 191;0:6;4;0.564708054175356 1;0:6;4;0.4690364178249665 6;0:6;4;0.42198618361365914 185;0:6;4;0.3702500779437179 4;0:6;4;0.5298376688048704 97;0:6;4;0.5336888504840812 99;0:6;4;0.5862808302261446 101;0:6;4;0.6211125935633999 426;0:6;4;0.4176042189414453 504;0:6;4;0.5416571416510313 84;0:6;4;0.38175458305106336 115;0:6;4;0.4731091396272178 308;0:6;4;0.686968264937344 98;0:6;4;0.33497846379991314 73;0:6;4;0.47083977566821145 179;0:6;4;0.23393302799551796 178;0:6;4;0.6320830232247093 </endperson3>
0,103,3,performances:+1 </endperson103>,</endperson52>
0,50,4,films:+1 character:-1 </endperson50>,</endperson24>
0,48,5,performance:+1 isnt:+1 ending:-1 actors:-1 </endperson48>,</endperson23>
0,174,5,actors:+1 actor:-1 character:-1 </endperson174>,</endperson79>
1,178,5,character:+1 </endperson178>,</endperson80>
1,239,3,movie:+1 specialeffects:+1 </endperson250>,</endperson109>
